"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36",35,45.954919567456,46.137728172327,46.3117634781908,46.4818551761636,46.6429921689997,46.7985311479846,46.9502838372937,47.1004869649068,47.2503333249838,47.400457229416,47.5509869407084,47.7018272292756,47.8527997387146,48.0037440556129,48.1545502291495,48.3051612098798,48.4555582216035,48.6057440495142,48.7557296140198,48.9055258970417,49.0551403800756,49.2045764624162,49.3538343274991,49.5029122007423,49.6518074255375,49.8005171608773,49.9490387201093,50.0973696597005,50.2455077349819,50.3934508108591,50.5411967782694
"37",36,45.006473292285,45.1879478702605,45.3607428202771,45.5296496283906,45.6896885565118,45.8441897374121,45.9949504381926,46.1441913207813,46.2930968093928,46.4422968679698,46.5919187513193,46.7418675928481,46.8919658308898,47.0420536647432,47.1920214093507,47.3418119525032,47.4914062351712,47.6408066477369,47.7900236834667,47.9390679089149,48.0879464190108,48.2366622559958,48.3852152694853,48.5336033668536,48.6818235833759,48.829872776312,48.9777479620571,49.1254464045385,49.2729655711835,49.4203030440054,49.5674564363631
"38",37,44.0602172833111,44.2403148623772,44.4118291751262,44.5795123107876,44.7384169624158,44.8918458749684,45.041581409492,45.1898276450113,45.3377603661786,45.4860050496316,45.6346879144362,45.7837144757146,45.9329080008028,46.08210933044,46.2312090624776,46.3801500277571,46.5289128824094,46.6774996158088,46.8259202864581,46.9741850380677,47.122300572304,47.2702695684966,47.4180915372168,47.5657640629495,47.7132838681811,47.8606475038132,48.007851684653,48.1548933774319,48.3017697570066,48.4484781178383,48.59501579107
"39",38,43.1167551251191,43.2954519969197,43.4656624945281,43.63209876788,43.7898467140285,43.9421813096826,44.090869811363,44.2380994324647,44.385037169755,44.5323039381221,44.68002491861,44.8281060391052,44.9763714402453,45.124662646329,45.2728705725989,45.4209380189489,45.5688453761658,45.7165942480841,45.8641942719707,46.011655181587,46.158983298208,46.3061809512302,46.453247325156,46.6001796943688,46.7469744810069,46.8936279416055,47.0401365008835,47.1864968393802,47.3327058499098,47.4787605494598,47.6246579966128
"40",39,42.1766600907125,42.3539540299486,42.5228568196738,42.6880408232926,42.8446255386451,42.9958582755188,43.1434912543963,43.2896947991829,43.435627103865,43.581904517222,43.7286512041786,43.8757735441383,44.0230965996376,44.1704626286548,44.3177629110955,44.4649402584532,44.6119748342328,44.7588678913789,44.9056286783794,45.0522665502276,45.1987874782389,45.3451934717518,45.491483418508,45.6376543114333,45.7837023001945,45.9296233739982,46.0754136936442,46.2210696787836,46.3665879646485,46.5119653144021,46.657198536935
"41",40,41.2404675316039,41.4163826475466,41.5839977948399,41.7479465132132,41.9033817740218,42.0535238843402,42.2001104062198,42.3452950648074,42.4902273978285,42.635519266673,42.7812938654113,42.9274580645553,43.0738378924434,43.2202763905674,43.3666652568918,43.5129473686119,43.6591027148434,43.8051322485135,43.9510448781479,44.0968496270362,44.2425521621869,44.3881542173594,44.5336544269488,44.6790495447931,44.8243354893906,44.969508022828,45.1145630810879,45.2594968609331,45.4043057769331,45.5489863742926,45.6935352470549
"42",41,40.3074802341629,40.4820441581727,40.64839556999,40.8111301777743,40.9654341062942,41.1145013467069,41.2600551876484,41.40423308552,41.5481760883869,41.6924916572053,41.8373020536006,41.9825146639893,42.1279565078704,42.2734714416361,42.4189516180161,42.5643400195841,42.7096165014694,42.8547817563322,42.9998443912562,43.1448131350469,43.2896933864729,43.4344866388043,43.5791913073291,43.7238039402481,43.868320257569,44.0127358261635,44.1570463883229,44.3012479482713,44.4453367294987,44.5893090880836,44.733161431321
"43",42,39.3770906941432,39.5503222497879,39.7154261987113,39.8769610916615,40.0301459890501,40.1781490333273,40.3226795011632,40.4658588033263,40.6088196099133,40.7521650388793,40.8960164440376,41.0402817433346,41.1847889636786,41.3293827968713,41.4739558746273,41.6184513111832,41.762848854487,41.9071489633218,42.0513599689196,42.1954903303588,42.3395452021985,42.4835258606479,42.6274305247976,42.7712555596408,42.9149965086534,43.0586487649724,43.2022078981943,43.3456697405167,43.4890303443814,43.6322858963013,43.7754326359225
"44",43,38.4498996563326,38.6218263420532,38.7857070059755,38.9460639783478,39.0981488605518,39.2451045965249,39.3886268123547,39.5308211985208,39.6728122105766,39.815198706769,39.9581011638455,40.1014280456023,40.2450083995327,40.38868777182,40.5323592980473,40.6759662529292,40.8194883077145,40.9629257178897,41.106286568716,41.2495790784846,41.392808185593,41.535974976483,41.6790775007118,41.8221119661752,41.9650737654063,42.1079581428828,42.2507605200662,42.3934765811691,42.5361022311118,42.6786335098594,42.8210665119285
"45",44,37.5264602117498,37.6971185860316,37.8598085221737,38.0190173266914,38.170028539278,38.3159607368309,38.4584963543482,38.5997257939123,38.7407655140193,38.8822102232715,39.0241795568386,39.1665825346876,39.3092492316036,39.4520260621298,39.5948066880507,39.7375345730504,39.8801893433047,40.0227710834784,40.165287664878,40.3077470960553,40.4501541292771,40.5925096903732,40.7348116878142,40.8770562002575,41.0192384966309,41.1613536995938,41.3033971088211,41.445364286394,41.5872510150693,41.7290532131295,41.8707668543401
