"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22",21,58.9270436848236,59.4809051353622,59.8663213104282,60.1746579765933,60.4381676247243,60.6730444272246,60.8886405966208,61.090770168143,61.2832146819917,61.4685115086038,61.6484039863621,61.8241134779084,61.9965103165015,62.1662242782619,62.3337175352337,62.4993337021728,62.6633313366952,62.8259071588633,62.9872123721363,63.1473642914792,63.306454736618,63.4645561660746,63.6217262126969,63.7780110735598,63.9334480684794,64.0880675879403,64.2418945875436,64.394949742175,64.5472503424513,64.6988109943586,64.8496441675167
"23",22,57.9744018483253,58.5251083156913,58.9084209477555,59.2151280820742,59.4772821166783,59.7109789893107,59.9255153606138,60.1266713429364,60.3182067252243,60.5026444347856,60.6817179499934,60.8566417396925,61.0282812108337,61.1972625452657,61.3640452389717,61.528970874082,61.6922964334257,61.8542173927687,62.0148839530836,62.1744126060314,62.3328944823989,62.49040145366,62.6469906437043,62.8027078011085,62.9575898444703,63.1116668003968,63.2649632904039,63.4174996793129,63.5692929672586,63.7203574858973,63.8707054440082
"24",23,57.0230912916385,57.5706040913564,57.9517852653682,58.2568400164575,58.5176185792896,58.7501175894534,58.9635775264654,59.1637441830596,59.3543553368148,59.5379192970244,59.7161595623922,59.8902836250489,60.061151907653,60.2293869569921,60.3954455642229,60.5596672585974,60.7223074340005,60.8835603121519,61.043575085001,61.2024674167273,61.3603277467405,61.5172273583128,61.6732228661705,61.8283595708831,61.9826739908262,62.1361957900873,62.2889492577056,62.4409544502125,62.5922280791361,62.7427842037293,62.8926347738688
"25",24,56.0727556482252,56.6170618492496,56.996100797961,57.2994935828588,57.5588878420437,57.7901806448856,58.0025561146089,58.201725604718,58.3914047989046,58.574087331427,58.7514866820927,58.9248033396186,59.0948927245534,59.262373737139,59.427700456762,59.5912103561268,59.7531572388725,59.9137340730914,60.0730890433775,60.2313369890004,60.3885676612143,60.5448517587715,60.7002453912322,60.854793415364,61.0085319536502,61.1614903120489,61.3136924515239,61.4651581246912,61.6159037587905,61.7659431449112,61.9152879781716
"26",25,55.1230482598306,55.6641569873474,56.0410577500499,56.342790512336,56.6008012630747,56.8308879216624,57.0421784658048,57.2403499264072,57.4290959624739,57.6108955770256,57.7874522605582,57.9599595197291,58.1292677894193,58.2959923367493,58.4605845408502,58.623379828142,58.7846304214336,58.9445280440019,59.10321988145,59.2608199561523,59.4174173389326,59.5730821515,59.7278700055012,59.8818253209466,60.0349838312738,60.1873744909665,60.3390209393814,60.4899426315018,60.6401557163801,60.7896737228618,60.9385080970477
"27",26,54.1738358642039,54.711857340942,55.0866880358255,55.3868104199358,55.6434767908992,55.8723896974255,56.0826230442653,56.2798207734555,56.4676552955164,56.6485914917959,56.8243232103498,56.9960372199069,57.1645791471143,57.3305607590732,57.4944308376598,57.6565228451614,57.8170874909885,57.9763153104484,58.134352539243,58.2913124261528,58.4472834004737,58.6023350423637,58.7565224983558,58.9098897823328,59.0624722675323,59.2142985843129,59.3653920764925,59.5157719263745,59.665454028785,59.8144516733936,59.9627760795334
"28",27,53.2250990483548,53.7600740325489,54.1328592662907,54.4313888356833,54.68672439438,54.9144745557214,55.1236599322948,55.3198918387508,55.5068217258371,55.6869005420635,55.8618126214099,56.0327380851332,56.2005178176601,56.3657601359362,56.5289112635392,56.690302730059,56.8501837576512,57.0087437160002,57.1661279104743,57.322448833753,57.4777942895152,57.6322333310487,57.7858206534745,57.9385998774532,58.0906060282663,58.2418674238286,58.3924071236122,58.5422440480009,58.6913938479658,58.8398695840146,58.9876822583963
"29",28,52.2763930157004,52.8083256513473,53.1790679304214,53.4760064780952,53.7300126131073,53.9566011590342,54.1647395155535,54.3600064168128,54.5460323831511,54.7252544494697,54.8993474487635,55.0694848640565,55.2365028443071,55.4010062614135,55.5634387846502,55.724130014137,55.8833276874601,56.041220010977,56.1979513617319,56.3536334780991,56.508353539772,56.6621800746715,56.8151673279075,56.967358528236,57.1187883542298,57.2694848125476,57.4194706794514,57.5687646144954,57.7173820258435,57.8653357458509,58.0126365606569
"30",29,51.32733675107,51.8561939732792,52.2248731549537,52.5202061899326,52.7728716226874,52.9982893342568,53.2053728823889,53.3996680480021,53.5847841874163,53.7631442689869,53.9364135207711,54.1057587143959,54.2720112100889,54.43577239461,54.5974833517518,54.7574717271349,54.9159837530773,55.0732064550156,55.2292832663471,55.3843251575094,55.5384186718649,55.6916318006184,55.8440183283075,55.9956210818593,56.1464743837396,56.2966059203958,56.4460381763067,56.5947895419587,56.7428751747704,56.8903076712796,57.0370975941017
"31",30,50.3776077859492,50.9033253385296,51.2699025099061,51.5636021778124,51.8149053298563,52.0391346496115,52.2451486249935,52.4384593572675,52.6226545839172,52.8001429091129,52.9725797535934,53.1411250349853,53.3066052207615,53.4696181340337,53.6306022118463,53.7898830959563,53.9477054724256,54.1042551507976,54.2596745902542,54.414073966017,54.5675391603443,54.7201376049021,54.8719226023838,55.0229365578751,55.1732134187684,55.3227805332216,55.4716600766212,55.6198701537571,55.7674256552854,55.9143389264683,56.0606202914563
