"","H2","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1"
"45",44,36.0621434272277,36.2165872714402,36.3706848153174,36.5244155422391,36.6777727133579,36.8307529987852,36.983353935657,37.1355733047564,37.2874089774166,37.4388588777001,37.5899209728408,37.7405932706178,37.8908738184351,38.0407607028233,38.1902520490516,38.3393460207705,38.4880408196672,38.6363346851295,38.7842258939145,38.9317127598246,39.0787936333878,39.2254669015441,39.3717309873361,39.5175843496045,39.663025482689,39.8080529161319,39.9526652143877,40.096860976535,40.2406388359927,40.3839974602408,40.5269355505425
"46",45,35.1403417318639,35.2934152033347,35.4461640786476,35.5985677110284,35.7506191090144,35.9023146623622,36.0536516230345,36.2046274873828,36.3552398444097,36.5054863382922,36.65536465892,36.8048725393046,36.9540077546783,37.1027681220107,37.2511514996319,37.3991557868861,37.5467789237957,37.6940188907319,37.8408737080903,37.9873414359711,38.1334201738628,38.2791080603309,38.4244032727095,38.5693040267968,38.7138085765545,38.8579152138098,39.0016222679605,39.1449281056841,39.2878311306479,39.4303297832237,39.5724225402034
"47",46,34.2215870903417,34.373317941978,34.5247439693864,34.6758444457323,34.8266121787934,34.9770433294607,35.1271349151667,35.2768841975248,35.4262885319363,35.5753453304626,35.7240520524683,35.8724062020775,36.0204053273025,36.1680470195857,36.3153289134467,36.4622486861569,36.6088040574239,36.7549927890812,36.9008126847812,37.0462615896914,37.191337390194,37.3360380135871,37.4803614277905,37.6243056410517,37.7678687016563,37.911048697639,38.0538437564979,38.1962520449097,38.3382717684475,38.4799011713002,38.6211385359931
"48",47,33.305150442898,33.4555750029961,33.6057126517608,33.7555426242016,33.9050575719767,34.0542534717952,34.2031271506606,34.3516756788265,34.4998962207207,34.6477859981635,34.7953422811221,34.9425623852191,35.0894436708981,35.2359835429991,35.3821794504352,35.5280288858961,35.6735293855609,35.8186785288136,35.9634739379613,36.1079132779548,36.2519942561102,36.3957146218331,36.5390721663435,36.6820647224027,36.8246901640413,36.966946406288,37.1088314049003,37.2503431560952,37.3914796962818,37.5322391017937,37.672619488623
"49",48,32.3931568892893,32.5422605321966,32.6910944164652,32.8396377661697,32.9878831024157,33.1358262425138,33.2834638472686,33.4307928193134,33.5778101553707,33.724512909826,33.8708981855987,34.0169631317075,34.1627049424788,34.3081208571588,34.453208159626,34.5979641781289,34.7423862850308,34.886471896557,35.0302184725436,35.1736235161868,35.3166845737927,35.4593992345285,35.601765130173,35.7437799348685,35.8854413648723,36.0267471783084,36.1676951749198,36.3082831958203,36.4485091232464,36.5883708803091,36.7278664307455
"50",49,31.4876100181758,31.63532981936,31.7827972276383,31.9299914727609,32.0769049559971,32.2235333443164,32.369873140765,32.5159210884379,32.661674024142,32.8071288423453,32.9522824861715,33.0971319450286,33.2416742538636,33.3859064928167,33.5298257869728,33.6734293061383,33.8167142646221,33.9596779210191,34.1023175779926,34.2446305820579,34.3866143233639,34.528266235475,34.6695837951521,34.8105645221331,34.951205978912,35.0915057705181,35.2314615442932,35.3710709896687,35.5103318379408,35.6492418620457,35.7877988763329
"51",50,30.5903317263818,30.7365614143139,30.8825571177411,31.0282980810381,31.1737765848447,31.3189881425099,31.4639290953238,31.6085960225608,31.7529855966549,31.897094547554,32.0409196538493,32.1844577404725,32.3277056780024,32.4706603823651,32.6133188146295,32.7556779808266,32.8977349317717,33.0394867628873,33.180930614025,33.3220636692851,33.4628831568353,33.6033863487273,33.7435705607111,33.8834331520487,34.0229715253241,34.1621831262532,34.3010654434902,34.4396160084326,34.5778323950242,34.7157122195557,34.8532531404634
"52",51,29.7000507049089,29.8447139846695,29.989162173109,30.1333745426285,30.2773432595862,30.421063688174,30.56453201177,30.7077446493645,30.8506981123265,30.993388969184,31.1358138368977,31.2779693786309,31.4198523031117,31.5614593643831,31.7027873616464,31.843833139126,31.9845935859367,32.1250656359498,32.2652462676572,32.4051325040316,32.5447214123851,32.6840101042237,32.8229957350993,32.9616755044588,33.1000466554898,33.2381064749631,33.3758522930727,33.5132814832717,33.6503914621058,33.7871796890435,33.9236436663028
"53",52,28.8149487987282,28.9580063934663,29.1008676569984,29.2435119066488,29.3859312076747,29.5281207871813,29.6700766822391,29.811795162853,29.9532725903613,30.0945053826548,30.2354900055985,30.3762229708779,30.5167008354192,30.656920201192,30.7968777151026,30.936570068908,31.07599399913,31.2151462869677,31.3540237582059,31.4926232831193,31.6309417763734,31.7689761969198,31.9067235478885,32.0441808764757,32.181345273827,32.3182138749167,32.4547838584231,32.5910524465987,32.7270169051373,32.8626745430361,32.9980227124536
"54",53,27.936379190476,28.07776335399,28.2189703089408,28.3599794309695,28.500782691361,28.6413751855784,28.7817528092669,28.921911688042,29.061848037591,29.2015581293501,29.3410382820809,29.4802848597974,29.619294271247,29.7580629697689,29.896587453241,30.0348642640445,30.1728899890295,30.3106612594757,30.4481747510487,30.585427183751,30.7224153218675,30.8591359739057,30.9955859925304,31.1317622744932,31.2676617605564,31.403281435412,31.5386183275945,31.6736695093893,31.8084320967354,31.9429032491224,32.0770801694831
