"","H2","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1"
"42",41,39.0392895578893,39.2071003150246,39.3748537205298,39.5422104037059,39.7090859704949,39.8754587176139,40.0413223750731,40.2066744919152,40.3715135816201,40.5358384202462,40.699647873621,40.8629408545551,41.0257163120223,41.1879732282052,41.3497106174871,41.5109275259316,41.671623030893,41.8317962406695,41.9914462941745,42.1505723606235,42.3091736392317,42.4672493589229,42.6247987780489,42.7818211841182,42.9383158935342,43.094282251342,43.249719630983,43.4046274340577,43.5590050900951,43.7128520563294,43.8661678174825
"43",42,38.1044953616863,38.2709046648979,38.4372812149085,38.6032880233139,38.7688408894315,38.9339177800971,39.0985119745146,39.2626205471405,39.426241536521,39.5893732490586,39.7520140875275,39.9141625085706,40.0758170119104,40.2369761373633,40.3976384637822,40.5578026084828,40.7174672267982,40.8766310116731,41.0352926932767,41.1934510386283,41.3511048512329,41.5082529707269,41.6648942725335,41.8210276675261,41.9766521017004,42.1317665558546,42.2863700452766,42.4404616194382,42.5940403616962,42.7471053890002,42.8996558516047
"44",43,37.1724294884244,37.3374358093758,37.5024327262805,37.6670856829873,37.831310722014,37.9950855286201,38.1584029780407,38.321259715639,38.4836533492417,38.6455817585729,38.80704292512,38.9680348899402,39.1285557429248,39.2886036198046,39.4481767010672,39.6072732113517,39.7658914189697,39.9240296354637,40.0816862151829,40.2388595548692,40.3955480932533,40.5517503106581,40.7074647286113,40.8626899094644,41.0174244560203,41.1716670111662,41.3254162575144,41.4786709170478,41.6314297507726,41.7836915583755,41.9354551778868
"45",44,36.2441881633378,36.4077821294958,36.571388703016,36.7346758290185,36.897559850398,37.0600182235416,37.2220434701808,37.3836318554733,37.5447806040417,37.7054872151444,37.8657492939308,38.0255645095825,38.1849305846544,38.3438452920944,38.5023064541578,38.6603119417928,38.8178596741502,38.9749476181285,39.1315737879334,39.2877362446478,39.4434330958081,39.598662494988,39.7534226413895,39.9077117794383,40.0615281983874,40.2148702319242,40.3677362577843,40.5201246973695,40.6720340153711,40.8234627193973,40.9744093596052
"46",45,35.3207731680854,35.4829394746646,35.6451390026514,35.8070422800324,35.9685660110422,36.1296874775405,36.2903988993632,36.4506962114033,36.6105763036544,36.7700363422142,36.9290736019689,37.0876854250929,37.2458692104899,37.403622410847,37.560942531565,37.7178271301565,37.8742738157634,38.0302802487081,38.1858441400578,38.3409632511968,38.495635393404,38.6498584274358,38.8036302631145,38.9569488589206,39.1098122215899,39.2622184057153,39.4141655133513,39.5656516936236,39.7166751423413,39.8672341016126,40.017326859464
"47",46,34.4004377405369,34.5612033888742,34.7220208261442,34.8825631660818,35.0427475225889,35.2025510607394,35.3619657573896,35.5209872753896,35.6796122272174,35.8378375017342,35.99566009829,36.153077085594,36.3100855912688,36.4666827989543,36.6228659472707,36.778632329244,36.933979291847,37.0889042355734,37.2434046140226,37.3974779334901,37.5511217525625,37.7043336817154,37.8571113829155,38.0094525692253,38.1613550044111,38.3128165025535,38.4638349276604,38.6144081932828,38.7645342621322,38.914211145701,39.0634369038835
"48",47,33.4824629387959,33.6418641314791,33.801333729929,33.9605474099269,34.1194227307582,34.27793678953,34.4360813712338,34.5938519175756,34.7512448136248,34.9082567201941,35.064884409344,35.2211247236264,35.3769745657604,35.5324308957955,35.6874907301175,35.8421511409111,35.9964092557364,36.1502622571352,36.3037073822472,36.45674192243,36.6093632228814,36.7615686822647,36.9133557523343,37.0647219375647,37.2156647947797,37.3661819327838,37.5162710119941,37.6659297440739,37.8151558915665,37.9639472675308,38.1123017351768
"49",48,32.5689139070867,32.7269341363479,32.8850385216843,33.0429053618187,33.2004526990751,33.3576575937348,33.514511667929,33.6710101702306,33.8271492856175,33.9829254735593,34.1383353049476,34.293375421724,34.4480425266855,34.602333380714,34.7562448018327,34.9097736647122,35.0629169002895,35.2156714954139,35.3680344925019,35.5200029891932,35.6715741380085,35.822745146008,35.9735132744495,36.1238758384474,36.2738302066313,36.423373800805,36.5725040956051,36.7212186181589,36.8695149477429,37.0173907154399,37.1648436037965
"50",49,31.6617373953494,31.81831010229,31.9749828037681,32.1314365663625,32.2875899587136,32.4434200223239,32.5989182280499,32.754079641069,32.9089002552951,33.0633763374553,33.2175042655202,33.3712804887389,33.5247015175838,33.6777639210541,33.8304643257871,33.9827994156158,34.1347659312345,34.2863606698915,34.4375804850867,34.588422286271,34.7388830385445,34.8889597623535,35.0386495331874,35.1879494812728,35.3368567912671,35.4853687019507,35.6334825059171,35.7811955492617,35.9285052312684,36.0754090040956,36.221904372459
"51",50,30.7627042844485,30.917717934511,31.0728483153508,31.22777948388,31.3824305855304,31.5367786514059,31.6908149990633,31.844534505588,31.9979329683525,32.1510064555481,32.3037511462348,32.456163290815,32.608239201132,32.7599752478533,32.9113678596447,33.0624135227837,33.2131087808785,33.3634502346115,33.5134345414866,33.6630584155761,33.8123186272649,33.9612120029918,34.1097354249881,34.2578858310139,34.4056602140906,34.5530556222303,34.7000691581631,34.8466979790605,34.9929392962553,35.1387903749595,35.284248533978
