"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21",20,60.8040876919326,61.2077506150825,61.5735862458647,61.8841870669095,62.1536776013728,62.3952110855116,62.6200206834706,62.8358210013498,63.0471455751875,63.256250735381,63.4639341728179,63.6702515680594,63.8749873447344,64.0779225760505,64.2789385934422,64.4780270794235,64.6752581693614,64.8707414365766,65.0645953773737,65.2569295828604,65.4478375651115,65.6373963755156,65.8256694304485,66.0127101065022,66.1985648273309,66.383275218606,66.5668793902988,66.7494125975932,66.9309075457689,67.1113945387189,67.2909015890631
"22",21,59.8321059399977,60.2338616742284,60.5980683518239,60.9073572241472,61.1757602768769,61.4163578381974,61.6403281911731,61.855350950957,62.0659399625261,62.2743417694279,62.4813500619365,62.6870192150945,62.8911332216674,63.0934726874288,63.2939181558727,63.4924602264671,63.6891677910609,63.8841491494798,64.0775215813634,64.2693935587647,64.4598575804969,64.6489897811331,64.8368527411903,65.0234990672652,65.2089744668884,65.3933198949609,65.5765728302957,65.7587679326247,65.9399373446179,66.120110838062,66.2993159218816
"23",22,58.8603693343393,59.2601709346767,59.6227104398376,59.9306579158808,60.1979500283685,60.4375922001569,60.6607064446946,60.874936542061,61.0847761802931,61.2924618779215,61.4987832105145,61.7037931877988,61.9072753286403,62.1090097284329,62.3088760958521,62.5068638978845,62.703040733594,62.8975135823773,63.0903984637497,63.2818026910215,63.4718177136163,63.6605187163062,63.8479674134672,64.0342156137414,64.2193082826035,64.4032856800543,64.5861846312491,64.7680391794585,64.9488808851067,65.1287389695063,65.3076404206918
"24",23,57.8890935549751,58.2868998689419,58.6477376791135,58.9543163975085,59.2204752041257,59.4591429758725,59.6813842598744,59.8948062517474,60.1038820638221,60.3108379792108,60.516459367173,60.7207978347271,60.9236364067879,61.124754647896,61.324031405854,61.5214549843173,61.7170916566243,61.9110470491758,62.1034358907149,62.2943643077229,62.483922674751,62.6721852036265,62.8592127214244,63.0450562193267,63.2297599026421,63.4133633195663,63.5959026257622,63.7774112331758,63.9579201060164,64.1374579019795,64.3160510758352
"25",24,56.9185244537156,57.3142997256057,57.6734045370318,57.978588740008,58.2435924994375,58.4812668622061,58.7026178956751,58.9152155479486,59.1235119787099,59.3297230509753,59.5346298590542,59.7382825941337,59.9404637924608,60.1409524919512,60.3396266761551,60.5364734745657,60.7315578192708,60.9249839663307,61.1168653365852,61.3073068538247,61.4963978034565,61.6842114115834,61.8708076064235,62.0562365510874,62.2405416808239,62.4237618226942,62.6059324540075,62.7870863469376,62.9672538614083,63.1464630837827,63.3247399281819
"26",25,55.9488868561825,56.342601255842,56.6999455407206,57.0037115955686,57.2675396734434,57.5042020725721,57.7246455634362,57.936402280384,58.1439031015727,58.3493533135657,58.5535296900755,58.7564810162993,58.9579893686887,59.1578332858379,59.3558899050484,59.5521451899039,59.7466627324788,59.9395454158996,60.1309053491252,60.3208462493102,60.5094563093845,60.6968077670614,60.8829596495284,61.0679612899098,61.251855351552,61.4346799384909,61.6164698476878,61.7972572094296,61.9770717771284,62.1559410634894,62.3338904395765
"27",26,54.9801178194532,55.3717747686377,55.7273577911199,56.029702489814,56.2923503536776,56.5279954588988,56.7475254510289,56.9584346789889,57.1651327366202,57.3698143449298,57.5732519937956,57.7754931183742,57.9763193994504,58.1755089388453,58.3729380831587,58.5685916770102,58.762532011666,58.9548606305926,59.1456883600002,59.3351177367229,59.523235885504,59.7101140783167,59.8958104624634,60.080373560758,60.2638452828663,60.4462630266051,60.6276609240432,60.8080704777734,60.98752084772,61.1660389848809,61.3436497282259
"28",27,54.0119295169562,54.401519901768,54.7553321791195,55.0562466652666,55.3177060978598,55.5523261666254,55.7709351640317,55.98098947001,56.1868772817825,56.3907827044622,56.5934739383833,56.7949970871616,56.9951334632671,57.1936607582566,57.3904545495349,57.5854985786317,57.7788538473875,57.9706205680712,58.1609082910089,58.3498183788282,58.5374368938667,58.7238341479297,58.9090674137738,59.0931844089375,59.2762262940742,59.4582297650501,59.6392282929076,59.8192527560248,59.9983317239598,60.1764915887956,60.3537566598995
"29",28,53.044734773978,53.4322334338412,53.7842511727431,54.0837146276005,54.3439671805112,54.5775454224382,54.7952176149221,55.0044016848415,55.2094641479729,55.4125783592273,55.6145081945241,55.8152984420827,56.0147300801654,56.2125804228406,56.4087243021929,56.6031443709304,56.7959003485764,56.9870911191543,57.1768249582804,57.3652020551987,57.5523074109339,57.7382103785935,57.9229673580975,58.1066252634579,58.2892245079372,58.4708010868422,58.6513878113048,58.8310149363263,59.0097104416744,59.1875001608549,59.3644078737557
"30",29,52.0789345729796,52.4643013927508,52.8144874667825,53.1124679260065,53.3714856162318,53.6039968064574,53.8207086302406,54.028999797073,54.2332146953635,54.4355157169262,54.6366623509348,54.8366980839591,55.0354036003329,55.232555875191,55.4280290213551,55.6218046154834,55.8139410979173,56.0045360222714,56.1936963853539,56.3815211989582,56.5680943995743,56.7534843793248,56.937746663697,57.1209273619493,57.3030661388306,57.4841982878986,57.6643559590358,57.8435687823526,58.0218641461438,58.199267323506,58.3758015628839
