"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31",30,49.8112544542933,50.0667990127121,50.3041434230906,50.5268757725798,50.7378416471033,50.939300687917,51.1330491522355,51.3205162087868,51.5028398199733,51.6809266806036,51.8554996542169,52.0271353731422,52.1962940792113,52.3633433302498,52.5285768486101,52.6922295170352,52.8544893156257,53.0155068279108,53.1754028136623,53.3342742433039,53.4921991075334,53.6492402514673,53.8054484316266,53.9608647536087,54.1155226161316,54.2694492615635,54.4226670127062,54.5751942594044,54.7270462456517,54.8782356975925,55.0287733246288
"32",31,48.8639947625992,49.1178762390117,49.3537112722287,49.5750576826688,49.78473776404,49.9849931350438,50.1776060403091,50.3639947055568,50.5452885115349,50.7223873953971,50.8960088767676,51.0667253429501,51.2349936469717,51.4011786263804,51.5655718061857,51.7284062815215,51.8898685664293,52.0501080311254,52.2092444210651,52.3673738493174,52.5245735732862,52.6809058030849,52.8364207383243,52.9911589899452,53.1451535118345,53.298431141599,53.4510138296864,53.6029196199722,53.75416343213,53.9047576859059,54.0547127992892
"33",32,47.9159661137258,48.1681607732868,48.4024663664705,48.6224096877468,48.8307891816364,49.029828030915,49.2212941573389,49.4065946080405,49.5868500011243,49.7629533752817,49.9356167951812,50.1054083142389,50.2727813244317,50.4380978833002,50.6016472682606,50.7636607438115,50.9243233204512,51.0837831218865,51.2421588494062,51.3995457315163,51.5560202672321,51.7116440082833,51.8664665754045,52.0205280641015,52.1738609636674,52.3264916880708,52.4784417973127,52.6297289719146,52.7803677904934,52.9303703502604,53.0797467622186
"34",33,46.9679194466101,47.2183917039593,47.4511367262443,47.6696493745914,47.8767035678092,48.0745035432733,48.264802512558,48.4489960470593,48.6281957721587,48.8032876482334,48.974978142984,49.1438308625829,49.3102956464052,49.4747316970985,49.6374259823959,49.7986078839389,49.9584608641099,50.117131761494,50.2747381992756,50.4313744911524,50.5871163504463,50.7420246455641,50.896148395348,51.0495271584357,51.2021929394149,51.3541717096217,51.5054846205774,51.6561489722548,51.8061789857607,51.9555864199855,52.1043810637644
"35",34,46.0205856984573,46.2692890018048,46.5004320003178,46.717476596124,46.9231714080456,47.1197011385954,47.3088038369112,47.4918632491157,47.6699817357686,47.8440379655677,48.0147326406547,48.1826247856527,48.348160579387,48.5116962819999,48.6735164796733,48.8338486115538,48.9928745418049,49.1507397812478,49.307560838184,49.4634310793549,49.6184254039171,49.7726039714212,49.9260151756495,50.0786980171252,50.2306839960602,50.3819986227932,50.5326626230968,50.682692900057,50.8321033017338,50.9809052338585,51.12910814888
"36",35,45.0746518664791,45.3215300788689,45.5510205004008,45.7665509634446,45.9708439396077,46.1660639458358,46.3539333659452,46.5358237298903,46.7128278278755,46.88581679678,47.0554853833606,47.2223878797162,47.3869666832418,47.5495750140723,47.7104949975417,47.8699520652191,48.0281264290899,48.1851622269805,48.3411748139454,48.4962565768246,48.6504815719571,48.8039092247988,48.956587281561,49.1085541643348,49.2598408504107,49.410472372031,49.5604690133089,49.7098472655195,49.8586205895803,50.0068000246711,50.1543946740662
"37",36,44.1297582647286,44.3747467699803,44.6025270645452,44.8164914885506,45.0193352925499,45.2132019903697,45.3997976732133,45.5804811700055,45.7563353231165,45.9282234415762,46.0968340828228,46.2627166200529,46.4263095194188,46.5879628394517,46.7479561448919,46.9065127769638,47.0638112259469,47.219994197509,47.3751758424418,47.5294475231047,47.6828824135534,47.8355391697712,47.9874648583154,48.1386972934366,48.2892669022923,48.4391982136374,48.588511046063,48.7372214564693,48.8853424971863,49.0328848203733,49.1798571605245
"38",37,43.1854414781239,43.4285005997888,43.6545355151129,43.8669021782227,44.0682679454364,44.2607548159126,44.4460521963423,44.6255059120621,44.8001886222501,44.9709556235937,45.1384891384269,45.3033335048523,45.4659231643084,45.626604937764,45.785655766954,45.9432968508637,46.0997049143708,46.255021193705,46.4093586031607,46.5628074523703,46.7154400080315,46.8673141341203,47.0184761970555,47.1689633844337,47.3188055558411,47.4680267202517,47.6166462154061,47.7646796493253,47.91213965196,48.0590364752829,48.2053784723978
"39",38,42.2425407656644,42.4836379560312,42.7078975087473,42.9186384984042,43.1184999991217,43.3095821899599,43.4935575523375,43.6717587180145,43.8452480129163,44.0148726027686,44.1813082809664,44.3450942762379,44.5066609464626,44.6663518283902,44.8244412037185,44.9811480997637,45.1366474525728,45.2910790102431,45.4445544356118,45.5971629735662,45.748975973742,45.9000505002233,46.0504322128308,46.2001576671644,46.3492561507659,46.4977511490319,46.6456615155793,46.7930024066798,46.9397860273425,47.086022227024,47.2317189752823
"40",39,41.3018597559439,41.5409695665335,41.7634291067002,41.9725204555907,42.1708542869218,42.3605088495863,42.5431396024714,42.7200659007942,42.8923396683198,43.0607998838736,43.2261158674834,43.3888217040312,43.5493436418208,43.7080219144437,43.8651281304778,44.020879137282,44.1754480776708,44.3289732103277,44.4815649478279,44.6333114734511,44.7842832244093,44.9345364706697,45.0841161720716,45.2330582594319,45.3813914558653,45.5291387310536,45.6763184624711,45.8229453626393,45.9690312195633,46.1145854879976,46.2596157615964
